NOMBRE,CATEGORIA,CLASE DE ACTIVIDAD,ID ACT
VENTA DE HELADOS Y CAFE,CAFÉ/PANADERÍA/HELADOS,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
VENTA DE HELADOS Y NIEVES,CAFÉ/PANADERÍA/HELADOS,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
VENTA DE HELADOS Y PALETAS DE HIELO SIN NOMBRE,CAFÉ/PANADERÍA/HELADOS,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
YOGOURMET,SALUDABLE,Servicios de preparación de otros alimentos para consumo inmediato,722519
YOGURT CHRIS,SALUDABLE,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
YOGURT EL GUERO,SALUDABLE,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
YOGURT EL GUERO,SALUDABLE,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
YOGURT MIX,SALUDABLE,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
YOGURT SILVIA,SALUDABLE,Servicios de preparación de otros alimentos para consumo inmediato,722519
YOGURTH GUILLE,SALUDABLE,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
YOGUS & CREAM,SALUDABLE,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
LA PASTERIA,PIZZA/PASTA,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,722511
LA PITZERIA,PIZZA/PASTA,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
LA PIZZA DI TEOCAL,PIZZA/PASTA,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
LA PIZZA HOUSE,PIZZA/PASTA,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
LA PIZZA NOSTRA,PIZZA/PASTA,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
PASTA IN CARTONE,PIZZA/PASTA,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,722511
PASTA PIZZA,PIZZA/PASTA,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
PASTA TRENTA,PIZZA/PASTA,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,722511
PASTELERIA RUBI,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
PASTELERIA SALAZAR,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
PASTELERIA SANTA CRUZ DEL VALLE,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
PASTELERIA SIN NOMBRE,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
PASTELERIA SIN NOMBRE,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
PASTELERIA SWEET CAKES,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
PASTELERIA TETE,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
PASTELERÍA Y CAFETERÍA MONT LA LUNE,CAFÉ/PANADERÍA/HELADOS,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
PASTELERIA Y CAFETERIAS MIKY,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
PASTELERIA Y LONCHERIA CHAVARIN,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
PASTELERIA Y PIZZERIA AHUAYORK,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
PASTELERIA Y REPOSTERIA CHAVA,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
PASTELERIAS MARISA,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
PASTELES,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
PASTELES VITA,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
PASTELES Y GALLETAS,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
PASTERIA ORTEGA,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
PASTES,CAFÉ/PANADERÍA/HELADOS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
PASTES ANGELES,CAFÉ/PANADERÍA/HELADOS,Restaurantes con servicio de preparación de antojitos,722513
PASTES BOCADO,CAFÉ/PANADERÍA/HELADOS,Restaurantes con servicio de preparación de antojitos,722513
PASTES DELY PASTY,CAFÉ/PANADERÍA/HELADOS,Restaurantes con servicio de preparación de antojitos,722513
PASTES EL GOURMET,CAFÉ/PANADERÍA/HELADOS,Restaurantes con servicio de preparación de antojitos,722513
PASTES EL INGLES,CAFÉ/PANADERÍA/HELADOS,Restaurantes con servicio de preparación de antojitos,722513
PASTES MM,CAFÉ/PANADERÍA/HELADOS,Restaurantes con servicio de preparación de antojitos,722513
PASTES MR CHEFF,CAFÉ/PANADERÍA/HELADOS,Restaurantes con servicio de preparación de antojitos,722513
PASTES MR. PASTE,CAFÉ/PANADERÍA/HELADOS,Restaurantes con servicio de preparación de antojitos,722513
PASTES REAL DE MINAS,CAFÉ/PANADERÍA/HELADOS,Restaurantes con servicio de preparación de antojitos,722513
PASTES REAL DE MINAS,CAFÉ/PANADERÍA/HELADOS,Restaurantes con servicio de preparación de antojitos,722513
PASTES REAL INGLES,CAFÉ/PANADERÍA/HELADOS,Restaurantes que preparan otro tipo de alimentos para llevar,722518
PASTES REAL INGLES,CAFÉ/PANADERÍA/HELADOS,Restaurantes con servicio de preparación de antojitos,722513
PASTES RECIEN HORNEADOS BARRAGANS,CAFÉ/PANADERÍA/HELADOS,Restaurantes con servicio de preparación de antojitos,722513
PASTES RICKYS,CAFÉ/PANADERÍA/HELADOS,Restaurantes con servicio de preparación de tacos y tortas,722514
PASTES RICKYS,CAFÉ/PANADERÍA/HELADOS,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,722511
PAULETTE PATISSERIE,CAFÉ/PANADERÍA/HELADOS,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
SABINA PAN Y PASTEL,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
SOMBRAS PASTELERIA Y PANADERIA,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
SONORA  GRILL,CORTES DE CARNE,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,722511
SONORA GRILL PRIME,CORTES DE CARNE,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,722511
SONORA MEAT GRIL TACOS,CORTES DE CARNE,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,722511
SONORA QUERIDA ASADERO,CORTES DE CARNE,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,722511
SONORA S MEAT BUGAMBILIAS,CORTES DE CARNE,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,722511
SONORAS CARBON Y SAL,CORTES DE CARNE,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,722511
SONORAS MEAT,CORTES DE CARNE,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,722511
SONORAS MEAT,CORTES DE CARNE,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,722511
SPORT BAR EL QUE FALTABA,BAR/ALITAS,"Bares, cantinas y similares",722412
SPORT BAR HARDAVOS,BAR/ALITAS,"Bares, cantinas y similares",722412
SPORT BAR LA ESCONDIDA,BAR/ALITAS,"Bares, cantinas y similares",722412
SPORT BAR LA OFICINA,BAR/ALITAS,"Bares, cantinas y similares",722412
SPORT BAR LANCHERO,BAR/ALITAS,"Bares, cantinas y similares",722412
SPORT BAR NOSE,BAR/ALITAS,"Bares, cantinas y similares",722412
SUGAR CAKE CAFE Y PASTELITOS,CAFÉ/PANADERÍA/HELADOS,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
SUGAR COOKIE,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
SUITE CAFE,CAFÉ/PANADERÍA/HELADOS,Restaurantes que preparan otro tipo de alimentos para llevar,722518
VENTA DE PASTELES,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
VENTA DE PASTELES COTY,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
VENTA DE PASTES,CAFÉ/PANADERÍA/HELADOS,Restaurantes con servicio de preparación de antojitos,722513
VENTA DE POSTRES BIONICOS VERO,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
VENTA DE POSTRES MR SNACK GDL,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
VENTA DE POSTRES SIN NOMBRE,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
LA DULCE CREPA,CAFÉ/PANADERÍA/HELADOS,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
LA EMPANADA LOCA,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
LA EMPANADERIA,CAFÉ/PANADERÍA/HELADOS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
LA SELVA CREPAS,CAFÉ/PANADERÍA/HELADOS,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
OH LALA CREPAS,CAFÉ/PANADERÍA/HELADOS,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
PAN CAFE Y TAMALES,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
PAN CASERO KARY CAR,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
PAN POSTRES CAFE,CAFÉ/PANADERÍA/HELADOS,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
PAN Y CAFE,CAFÉ/PANADERÍA/HELADOS,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
PAN Y JUGOS,CAFÉ/PANADERÍA/HELADOS,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
PANADERIA,CAFÉ/PANADERÍA/HELADOS,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
POSTRE ANDY,CAFÉ/PANADERÍA/HELADOS,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
POSTRES,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
POSTRES BIONICOS Y MALTEADAS,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
POSTRES EL MARQUES,CAFÉ/PANADERÍA/HELADOS,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",722515
POSTRES LO TORITOS,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
POSTRES MAYCA,CAFÉ/PANADERÍA/HELADOS,Servicios de preparación de otros alimentos para consumo inmediato,722519
RAFA BURGUER,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
RESTAURANT DE HAMBURGUESAS GRIL BURGUER,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
RESTAURANT DE MARISCOS GARCIA,MARISCOS ,Restaurantes con servicio de preparación de pescados y mariscos,722512
RESTAURANT DE MARISCOS KILAUEA,MARISCOS ,Restaurantes con servicio de preparación de pescados y mariscos,722512
RESTAURANT DE MARISCOS LA GUERA,MARISCOS ,Restaurantes con servicio de preparación de pescados y mariscos,722512
RESTAURANT DE MARISCOS LA TIA,MARISCOS ,Restaurantes con servicio de preparación de pescados y mariscos,722512
RESTAURANT DE MARISCOS MANZANILLO,MARISCOS ,Restaurantes con servicio de preparación de pescados y mariscos,722512
RESTAURANT KANGRE WINGS,BAR/ALITAS,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,722511
RESTAURANT KANGREBURGUER,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
RIZO BURGUER,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
ROAD WINGS,BAR/ALITAS,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,722511
ROCK WINGS,BAR/ALITAS,"Bares, cantinas y similares",722412
SNIGUALR BURGUERS,HAMBURGUESA/HOT DOGS,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,722511
TAJO BURGUER,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
TORTAS Y HAMBURGUESAS,HAMBURGUESA/HOT DOGS,Restaurantes con servicio de preparación de tacos y tortas,722514
TORTAS Y HAMBURGUESAS EL POLLO,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
TORTAS Y HAMBURGUESAS GIL,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
TORTAS Y HAMBURGUESAS HECTOR,HAMBURGUESA/HOT DOGS,Restaurantes con servicio de preparación de tacos y tortas,722514
UNCLE BEEF HAMBURGUESAS,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
VALHALL HAMBURGUESAS Y SNACKS,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
VENTA DE HAMBURGUESAS Y ALITAS 4 EVER WINGS,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
VENTA DE HAMBURGUESAS Y ENSALADAS JESAAM,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
VENTA DE HAMBURGUESAS Y HOG DOG,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
VENTA DE HAMBURGUESAS Y LONCHES SIN NOMBRE,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
"VENTA DE HAMBURGUESAS, BURRITAS Y LONCHES.",HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
VENTA DE HOT DOG Y HAMBURGUESAS,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
VENTA DE HOT DOG Y HAMBURGUESAS SIN NOMBRE,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
VENTA DE HOTDOGS DON VICK,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
AMBURGUESAS IRENE,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
AMBURGUESAS LOS AMIGOS,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
AMBURGUESAS LOS PACOS,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
AMBURGUESAS PABLO,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
AMBURGUESAS Y HOT DOGS GUICHO,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
AMBURGUESAS Y PERRITOS ERICK,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
AMBURGUESAS Y TACOS,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
AMBURGUESAS YUYIS,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
BURGER KING,HAMBURGUESA/HOT DOGS,Restaurantes de autoservicio,722516
BURGER KING VALLARTA PITILLAL,HAMBURGUESA/HOT DOGS,Restaurantes de autoservicio,722516
BURGER PARK,HAMBURGUESA/HOT DOGS,Restaurantes de autoservicio,722516
BURGER S - FITOS S,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
BURGER Y HOT DOGS,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
BURGER ZONE,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
BURGERIA EL CHATO,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
BURGERS GRILL RESTAURANTE,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
BURGERS Y WINGS GUSSI,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
CHILIDOGOS,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
CHILIDOGOS LOS LOBITOS,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
DOGOS ANGY,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
DOGOS AXEL,HAMBURGUESA/HOT DOGS,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",722517
